"Generation","Hard Engage","Team Fight","Poke"
129,95.67058823529412,90.51975308641977,0
130,95.67058823529412,90.51975308641977,0
131,95.67058823529412,90.51975308641977,0
132,95.67058823529412,90.51975308641977,0
133,95.67058823529412,90.51975308641977,0
134,95.67058823529412,90.51975308641977,0
135,96.32941176470588,90.51975308641977,0
136,95.67058823529412,90.51975308641977,0
137,96.0,90.51975308641977,0
138,96.8,90.51975308641977,0
139,95.67058823529412,90.51975308641977,0
140,95.67058823529412,90.51975308641977,0
141,95.67058823529412,90.51975308641977,0
142,96.23529411764706,90.51975308641977,0
143,95.67058823529412,90.51975308641977,0
144,95.95294117647059,91.10493827160494,0
145,95.67058823529412,90.51975308641977,0
146,95.67058823529412,90.51975308641977,0
147,95.67058823529412,90.51975308641977,0
148,95.67058823529412,90.51975308641977,0
149,95.67058823529412,90.51975308641977,0
150,95.67058823529412,90.51975308641977,0
151,95.67058823529412,90.51975308641977,0
152,95.67058823529412,90.51975308641977,0
153,95.67058823529412,90.51975308641977,0
154,95.67058823529412,90.51975308641977,0
155,96.23529411764706,90.82098765432097,0
156,96.23529411764706,91.48271604938272,0
157,96.23529411764706,90.82098765432097,0
158,96.1195294117647,90.76666666666668,0
159,96.32941176470588,90.76666666666668,0
160,96.32941176470588,90.76666666666668,0
161,95.85882352941177,90.76666666666668,0
162,95.85882352941177,90.76666666666668,0
163,96.32941176470588,91.48271604938272,0
164,95.71764705882353,90.76666666666668,0
165,96.32941176470588,90.76666666666668,0
166,95.71764705882353,90.76666666666668,0
167,95.71764705882353,90.51975308641977,0
168,95.71764705882353,90.51975308641977,0
169,95.81176470588235,90.51975308641977,0
170,95.67058823529412,90.51975308641977,0
171,95.67058823529412,90.51975308641977,0
172,95.67058823529412,90.51975308641977,0
173,95.67058823529412,90.51975308641977,0
174,95.67058823529412,90.51975308641977,0
175,95.67058823529412,90.51975308641977,0
176,95.67058823529412,90.51975308641977,0
177,95.67058823529412,91.27283950617283,0
178,95.67058823529412,90.51975308641977,0
179,95.67058823529412,90.51975308641977,0
180,95.67058823529412,90.51975308641977,0
181,95.67058823529412,91.38888888888889,0
182,96.56470588235294,90.51975308641977,0
183,96.51764705882353,91.10493827160494,0
184,95.67058823529412,90.51975308641977,0
185,95.67247058823529,90.51975308641977,0
186,95.67058823529412,90.51975308641977,0
187,95.76470588235294,90.51975308641977,0
188,95.67058823529412,90.51975308641977,0
189,95.67058823529412,90.51975308641977,0
190,96.0,90.51975308641977,0
191,95.67058823529412,90.51975308641977,0
192,95.67058823529412,90.51975308641977,0
193,95.67058823529412,90.51975308641977,0
194,95.67058823529412,90.51975308641977,0
195,95.67058823529412,90.51975308641977,0
196,95.71764705882353,90.51975308641977,0
197,95.67058823529412,90.51975308641977,0
198,95.67058823529412,90.51975308641977,0
199,96.47058823529412,90.51975308641977,0
200,95.67058823529412,90.51975308641977,0
201,95.67058823529412,90.51975308641977,0
202,95.67058823529412,90.87777777777777,0
203,95.67058823529412,90.87777777777777,0
204,95.67058823529412,90.87777777777777,0
205,95.67058823529412,90.87777777777777,0
206,96.5428705882353,90.51975308641977,0
207,95.67058823529412,90.51975308641977,0
208,96.18823529411765,90.51975308641977,0
209,95.67058823529412,90.51975308641977,0
210,95.67058823529412,90.51975308641977,0
211,96.32941176470588,90.51975308641977,0
212,95.67058823529412,90.51975308641977,0
213,95.67058823529412,90.51975308641977,0
214,95.67058823529412,90.51975308641977,0
215,95.67058823529412,90.51975308641977,0
216,96.56470588235294,90.51975308641977,0
217,95.67058823529412,90.51975308641977,0
218,96.56470588235294,90.51975308641977,0
219,95.67058823529412,90.51975308641977,0
220,95.67058823529412,90.51975308641977,0
221,95.67058823529412,90.51975308641977,0
222,95.67058823529412,90.51975308641977,0
223,95.67058823529412,90.51975308641977,0
224,95.67058823529412,90.51975308641977,0
225,95.67058823529412,90.51975308641977,0
226,95.67058823529412,90.51975308641977,0
227,95.67058823529412,90.51975308641977,0
228,95.67058823529412,90.51975308641977,0
229,95.67058823529412,90.51975308641977,0
230,95.67058823529412,90.51975308641977,0
231,95.67058823529412,90.51975308641977,0
232,95.67058823529412,90.51975308641977,0
233,95.67058823529412,90.51975308641977,0
234,95.84282352941176,90.51975308641977,0
235,95.82945882352941,90.51975308641977,0
236,96.75294117647059,90.51975308641977,0
237,95.67058823529412,90.51975308641977,0
238,95.81364705882352,90.51975308641977,0
239,95.67058823529412,90.51975308641977,0
240,95.67058823529412,90.51975308641977,0
241,95.67058823529412,90.51975308641977,0
242,95.67058823529412,90.51975308641977,0
243,95.67058823529412,90.51975308641977,0
244,95.67058823529412,90.51975308641977,0
245,95.67058823529412,90.51975308641977,0
246,96.28235294117647,90.51975308641977,0
247,95.67058823529412,90.51975308641977,0
248,95.67058823529412,90.51975308641977,0
249,95.67058823529412,90.51975308641977,0
250,95.67058823529412,90.51975308641977,0
251,95.67058823529412,90.51975308641977,0
252,95.67058823529412,90.51975308641977,0
253,95.67058823529412,90.51975308641977,0
254,96.04705882352941,90.51975308641977,0
255,96.70588235294117,90.51975308641977,0
256,95.67058823529412,90.51975308641977,0
257,95.85882352941177,90.51975308641977,0
258,95.85882352941177,90.51975308641977,0
259,95.67058823529412,90.51975308641977,0
260,96.89411764705882,92.15432098765433,0
261,95.67058823529412,90.51975308641977,0
262,95.67058823529412,90.51975308641977,0
263,95.67058823529412,90.57530864197531,0
264,96.28235294117647,90.57530864197531,0
265,95.90588235294118,90.57530864197531,0
266,95.67058823529412,90.57530864197531,0
267,95.67058823529412,90.51975308641977,0
268,95.67058823529412,90.51975308641977,0
269,95.81176470588235,90.8111111111111,0
270,96.04705882352941,90.8111111111111,0
271,95.67058823529412,90.8111111111111,0
272,95.67058823529412,90.8111111111111,0
273,95.86070588235293,90.8111111111111,0
274,95.67058823529412,90.8111111111111,0
275,95.67058823529412,90.8111111111111,0
276,96.14117647058823,91.13703703703703,0
277,95.67058823529412,90.51975308641977,0
278,95.67058823529412,90.51975308641977,0
279,95.67058823529412,90.51975308641977,0
280,95.67058823529412,90.51975308641977,0
281,95.67058823529412,90.51975308641977,0
282,95.67058823529412,90.51975308641977,0
283,95.67058823529412,90.51975308641977,0
284,95.67058823529412,90.51975308641977,0
285,95.67058823529412,90.9753086419753,0
286,95.67058823529412,90.51975308641977,0
287,95.67058823529412,90.51975308641977,0
288,95.67058823529412,90.51975308641977,0
289,95.67058823529412,90.51975308641977,0
290,95.67058823529412,90.51975308641977,0
291,96.89411764705882,90.51975308641977,0
292,95.67058823529412,90.51975308641977,0
293,95.67058823529412,90.51975308641977,0
294,95.67058823529412,90.51975308641977,0
295,95.67058823529412,90.51975308641977,0
296,95.67058823529412,90.51975308641977,0
297,95.67058823529412,90.51975308641977,0
298,95.67058823529412,90.51975308641977,0
299,95.67058823529412,90.51975308641977,0
300,95.67058823529412,90.51975308641977,0
301,95.67058823529412,90.51975308641977,0
302,95.67058823529412,90.51975308641977,0
303,95.67058823529412,90.51975308641977,0
304,95.67058823529412,90.51975308641977,0
305,95.67058823529412,90.51975308641977,0
306,95.67058823529412,90.51975308641977,0
307,95.67058823529412,90.51975308641977,0
308,95.67058823529412,90.51975308641977,0
309,95.67058823529412,90.51975308641977,0
310,95.67058823529412,90.51975308641977,0
311,95.67058823529412,90.51975308641977,0
312,95.67058823529412,90.51975308641977,0
313,95.67058823529412,90.51975308641977,0
314,95.67058823529412,91.84074074074076,0
315,95.67058823529412,90.51975308641977,0
316,95.90588235294118,90.51975308641977,0
317,95.67058823529412,90.51975308641977,0
318,95.67058823529412,90.51975308641977,0
319,95.67058823529412,90.51975308641977,0
320,95.67058823529412,90.51975308641977,0
321,95.67058823529412,90.51975308641977,0
322,95.67058823529412,90.51975308641977,0
323,95.67058823529412,90.51975308641977,0
324,95.67058823529412,90.51975308641977,0
325,95.67058823529412,90.51975308641977,0
326,95.67058823529412,90.51975308641977,0
327,95.67058823529412,90.51975308641977,0
328,96.0,90.51975308641977,0
329,95.67058823529412,90.51975308641977,0
330,95.67058823529412,90.51975308641977,0
331,95.67058823529412,90.51975308641977,0
332,97.03529411764707,91.82592592592592,0
333,95.67058823529412,90.51975308641977,0
334,95.67058823529412,90.85308641975307,0
335,95.67058823529412,90.51975308641977,0
336,95.67058823529412,90.51975308641977,0
337,95.67058823529412,90.51975308641977,0
338,95.67058823529412,90.51975308641977,0
339,95.67058823529412,90.51975308641977,0
340,95.67058823529412,90.51975308641977,0
341,95.67058823529412,90.51975308641977,0
342,95.67058823529412,90.51975308641977,0
343,95.67058823529412,90.51975308641977,0
344,95.67058823529412,90.51975308641977,0
345,95.67058823529412,90.51975308641977,0
346,95.67058823529412,90.51975308641977,0
347,95.81176470588235,90.51975308641977,0
348,95.81364705882352,90.51975308641977,0
349,95.81364705882352,90.51975308641977,0
350,95.81364705882352,90.51975308641977,0
351,95.81364705882352,90.51975308641977,0
352,95.81364705882352,90.51975308641977,0
353,95.81364705882352,90.51975308641977,0
354,95.81364705882352,90.51975308641977,0
355,96.37647058823529,90.51975308641977,0
356,95.76470588235294,90.51975308641977,0
357,95.67058823529412,90.51975308641977,0
358,95.67058823529412,90.51975308641977,0
359,95.67058823529412,90.51975308641977,0
360,95.67058823529412,90.51975308641977,0
361,95.67058823529412,90.51975308641977,0
362,95.67058823529412,90.51975308641977,0
363,95.712,90.51975308641977,0
364,95.712,90.51975308641977,0
365,95.67058823529412,90.51975308641977,0
366,95.67058823529412,90.51975308641977,0
367,95.67058823529412,90.51975308641977,0
368,95.67058823529412,90.51975308641977,0
369,95.67058823529412,90.51975308641977,0
370,95.67058823529412,90.51975308641977,0
371,95.67058823529412,90.51975308641977,0
372,95.67058823529412,90.51975308641977,0
373,95.67058823529412,90.51975308641977,0
374,96.28235294117647,90.99382716049382,0
375,95.67058823529412,90.51975308641977,0
376,95.67058823529412,90.51975308641977,0
377,95.76470588235294,90.51975308641977,0
378,95.67058823529412,90.51975308641977,0
379,95.67058823529412,90.51975308641977,0
380,95.67058823529412,90.51975308641977,0
381,95.67058823529412,90.51975308641977,0
382,95.67058823529412,90.51975308641977,0
383,95.67058823529412,90.51975308641977,0
384,95.67058823529412,90.51975308641977,0
385,95.67058823529412,90.51975308641977,0
386,96.2009411764706,90.51975308641977,0
387,95.90588235294118,90.51975308641977,0
388,95.67058823529412,90.51975308641977,0
389,95.67058823529412,90.51975308641977,0
390,95.67058823529412,90.51975308641977,0
391,95.67058823529412,90.51975308641977,0
392,95.67058823529412,90.51975308641977,0
393,95.67058823529412,90.51975308641977,0
394,95.67058823529412,90.51975308641977,0
395,95.67058823529412,90.51975308641977,0
396,95.67058823529412,90.51975308641977,0
397,95.67058823529412,90.51975308641977,0
398,95.67058823529412,90.51975308641977,0
399,95.67058823529412,90.51975308641977,0
400,95.67058823529412,90.51975308641977,0
401,95.67058823529412,90.51975308641977,0
402,95.67058823529412,90.51975308641977,0
403,95.67058823529412,90.51975308641977,0
404,96.37647058823529,90.67283950617283,0
405,95.67058823529412,90.51975308641977,0
406,95.67058823529412,90.51975308641977,0
407,95.67058823529412,90.51975308641977,0
408,95.67058823529412,90.51975308641977,0
409,95.67058823529412,90.51975308641977,0
410,95.90588235294118,90.51975308641977,0
411,95.67058823529412,90.51975308641977,0
412,95.67058823529412,90.51975308641977,0
413,96.04413647058823,90.51975308641977,0
414,95.67058823529412,90.51975308641977,0
415,96.32941176470588,90.51975308641977,0
416,95.67058823529412,90.51975308641977,0
417,96.32941176470588,90.51975308641977,0
418,95.67058823529412,90.51975308641977,0
419,95.67058823529412,90.51975308641977,0
420,95.67058823529412,90.51975308641977,0
421,96.4235294117647,90.51975308641977,0
422,95.67058823529412,90.51975308641977,0
423,97.45882352941176,90.51975308641977,0
424,95.67058823529412,90.51975308641977,0
425,95.67058823529412,90.51975308641977,0
426,95.67058823529412,90.51975308641977,0
427,95.67058823529412,90.51975308641977,0
428,95.67058823529412,90.51975308641977,0
429,95.67058823529412,90.51975308641977,0
430,95.67058823529412,90.51975308641977,0
431,95.67058823529412,90.51975308641977,0
432,95.93110588235294,90.51975308641977,0
433,95.67058823529412,91.42098765432098,0
434,95.67058823529412,90.51975308641977,0
435,95.67058823529412,90.51975308641977,0
436,95.67058823529412,90.51975308641977,0
437,95.67058823529412,90.51975308641977,0
438,95.67058823529412,90.51975308641977,0
439,95.67058823529412,90.51975308641977,0
440,95.67058823529412,90.51975308641977,0
441,95.67058823529412,90.51975308641977,0
442,95.67058823529412,90.51975308641977,0
443,95.67058823529412,90.51975308641977,0
444,95.97063529411764,90.51975308641977,0
445,95.67058823529412,90.51975308641977,0
446,95.95294117647059,90.51975308641977,0
447,95.76470588235294,90.51975308641977,0
448,95.67058823529412,90.51975308641977,0
449,95.67058823529412,90.51975308641977,0
450,96.32941176470588,90.51975308641977,0
451,96.94117647058823,92.06543209876543,0
452,95.67058823529412,90.51975308641977,0
453,97.1764705882353,90.58641975308642,0
454,96.8,90.51975308641977,0
455,96.18823529411765,90.51975308641977,0
456,95.67058823529412,90.51975308641977,0
457,96.14117647058823,90.51975308641977,0
458,95.67058823529412,90.51975308641977,0
459,95.67058823529412,90.51975308641977,0
460,95.67058823529412,90.51975308641977,0
461,95.67058823529412,90.51975308641977,0
462,96.0,90.51975308641977,0
463,95.71764705882353,90.51975308641977,0
464,95.67058823529412,90.51975308641977,0
465,95.67058823529412,90.51975308641977,0
466,95.67058823529412,90.51975308641977,0
467,95.67058823529412,90.51975308641977,0
468,95.67058823529412,90.51975308641977,0
469,97.45882352941176,90.82098765432097,0
470,96.47058823529412,90.70493827160495,0
471,96.18823529411765,90.70493827160495,0
472,96.47058823529412,90.70493827160495,0
473,96.47058823529412,90.70493827160495,0
474,96.47058823529412,90.51975308641977,0
475,95.67058823529412,90.51975308641977,0
476,95.67058823529412,90.51975308641977,0
477,96.18823529411765,90.51975308641977,0
478,95.67058823529412,90.51975308641977,0
479,95.67058823529412,90.51975308641977,0
480,95.67058823529412,90.51975308641977,0
481,95.76470588235294,90.51975308641977,0
482,95.67058823529412,90.51975308641977,0
483,95.67058823529412,90.51975308641977,0
484,95.67058823529412,90.51975308641977,0
485,95.67058823529412,90.51975308641977,0
486,96.65882352941176,91.90740740740742,0
487,95.67058823529412,90.51975308641977,0
488,95.67058823529412,90.51975308641977,0
489,95.67058823529412,90.51975308641977,0
490,95.67058823529412,90.51975308641977,0
491,95.67058823529412,90.51975308641977,0
492,95.67058823529412,90.51975308641977,0
493,96.56470588235294,90.51975308641977,0
494,96.8,90.51975308641977,0
495,95.67058823529412,90.51975308641977,0
496,96.18823529411765,91.41358024691358,0
497,95.67058823529412,90.51975308641977,0
498,95.67058823529412,90.51975308641977,0
499,95.67058823529412,90.85308641975307,0
500,96.37647058823529,90.51975308641977,0
501,95.67058823529412,90.51975308641977,0
502,95.67058823529412,91.16666666666667,0
503,95.67058823529412,90.51975308641977,0
504,95.67058823529412,90.51975308641977,0
505,95.67058823529412,90.51975308641977,0
506,95.67058823529412,90.51975308641977,0
507,96.41788235294119,90.51975308641977,0
508,95.67058823529412,90.51975308641977,0
509,95.75905882352941,90.51975308641977,0
510,97.17082352941176,90.51975308641977,0
511,95.67058823529412,90.51975308641977,0
512,95.73534117647058,90.51975308641977,0
513,96.18823529411765,90.51975308641977,0
514,95.67058823529412,90.51975308641977,0
515,95.67058823529412,91.47530864197532,0
516,95.71764705882353,90.51975308641977,0
517,95.67058823529412,90.51975308641977,0
518,96.32941176470588,90.51975308641977,0
519,95.67058823529412,90.51975308641977,0
520,95.67058823529412,90.51975308641977,0
521,95.67058823529412,90.51975308641977,0
522,96.03294117647059,90.51975308641977,0
523,95.67058823529412,90.51975308641977,0
524,95.67058823529412,90.51975308641977,0
525,95.67058823529412,90.51975308641977,0
526,96.09411764705882,90.51975308641977,0
527,95.67058823529412,90.51975308641977,0
528,95.67058823529412,90.92716049382716,0
529,95.95294117647059,90.51975308641977,0
530,95.67058823529412,90.61111111111111,0
531,95.67058823529412,90.51975308641977,0
532,95.67058823529412,90.51975308641977,0
533,95.71764705882353,90.51975308641977,0
534,95.67058823529412,90.51975308641977,0
535,96.23529411764706,90.51975308641977,0
536,95.67058823529412,90.51975308641977,0
537,95.67058823529412,90.51975308641977,0
538,95.67058823529412,90.51975308641977,0
539,95.67058823529412,90.51975308641977,0
540,95.67058823529412,90.84567901234567,0
541,95.67058823529412,90.51975308641977,0
542,95.81176470588235,90.51975308641977,0
543,95.67058823529412,90.51975308641977,0
544,96.14117647058823,90.51975308641977,0
545,95.67058823529412,90.51975308641977,0
546,95.67058823529412,90.51975308641977,0
547,96.56470588235294,90.51975308641977,0
548,95.67058823529412,90.51975308641977,0
549,95.67058823529412,90.51975308641977,0
550,96.61176470588235,90.51975308641977,0
551,95.67058823529412,90.51975308641977,0
552,95.67058823529412,90.51975308641977,0
553,95.67058823529412,90.51975308641977,0
554,95.67058823529412,90.51975308641977,0
555,95.67058823529412,90.51975308641977,0
556,96.89599999999999,90.51975308641977,0
557,95.67058823529412,90.51975308641977,0
558,95.67058823529412,90.51975308641977,0
559,95.74287058823529,91.90246913580248,0
560,96.47058823529412,90.89506172839506,0
561,95.67058823529412,90.51975308641977,0
562,95.67058823529412,90.51975308641977,0
563,95.67058823529412,90.51975308641977,0
564,95.67058823529412,90.51975308641977,0
565,95.67058823529412,90.51975308641977,0
566,95.67058823529412,90.51975308641977,0
567,95.67058823529412,90.51975308641977,0
568,95.67058823529412,90.51975308641977,0
569,95.67058823529412,90.51975308641977,0
570,95.67058823529412,90.51975308641977,0
571,95.67058823529412,90.51975308641977,0
572,95.67058823529412,90.51975308641977,0
573,95.67058823529412,90.51975308641977,0
574,95.67058823529412,90.51975308641977,0
575,95.67058823529412,90.51975308641977,0
576,95.67058823529412,90.51975308641977,0
577,95.85882352941177,90.51975308641977,0
578,95.67058823529412,90.51975308641977,0
579,95.67058823529412,90.51975308641977,0
580,95.67058823529412,90.51975308641977,0
581,95.67058823529412,90.51975308641977,0
582,95.90588235294118,90.51975308641977,0
583,95.67058823529412,90.51975308641977,0
584,95.81176470588235,90.51975308641977,0
585,95.67058823529412,90.51975308641977,0
586,96.47058823529412,90.89506172839506,0
587,95.67058823529412,90.51975308641977,0
588,95.67058823529412,90.51975308641977,0
589,95.67058823529412,90.51975308641977,0
590,95.67058823529412,90.51975308641977,0
591,95.67058823529412,90.51975308641977,0
592,97.03529411764707,91.82592592592592,0
593,95.81176470588235,90.51975308641977,0
594,95.81176470588235,90.51975308641977,0
595,95.81176470588235,90.51975308641977,0
596,96.28235294117647,90.51975308641977,0
597,96.28235294117647,91.49506172839504,0
598,96.28235294117647,90.51975308641977,0
599,96.28235294117647,90.51975308641977,0
600,95.81176470588235,90.51975308641977,0
601,95.81176470588235,90.51975308641977,0
602,95.81176470588235,90.51975308641977,0
603,95.81176470588235,90.51975308641977,0
604,95.81176470588235,90.51975308641977,0
605,95.81176470588235,90.51975308641977,0
606,95.81176470588235,90.51975308641977,0
607,95.81176470588235,90.51975308641977,0
608,95.81176470588235,90.51975308641977,0
609,95.81176470588235,90.51975308641977,0
610,95.81176470588235,90.51975308641977,0
611,95.81176470588235,90.51975308641977,0
612,95.81176470588235,90.51975308641977,0
613,95.81176470588235,90.51975308641977,0
614,95.81176470588235,90.51975308641977,0
615,95.81176470588235,90.51975308641977,0
616,95.81176470588235,90.51975308641977,0
617,95.81176470588235,90.51975308641977,0
618,96.4235294117647,90.51975308641977,0
619,95.81176470588235,90.67283950617283,0
620,95.81176470588235,90.51975308641977,0
621,95.81176470588235,90.51975308641977,0
622,95.81176470588235,90.51975308641977,0
623,95.81176470588235,90.51975308641977,0
624,95.81176470588235,90.51975308641977,0
625,95.81176470588235,90.51975308641977,0
626,95.81176470588235,90.51975308641977,0
627,95.81176470588235,90.51975308641977,0
628,95.81176470588235,90.51975308641977,0
629,95.81176470588235,90.51975308641977,0
630,95.81176470588235,90.51975308641977,0
631,95.81176470588235,90.51975308641977,0
632,95.81176470588235,90.51975308641977,0
633,95.81176470588235,90.51975308641977,0
634,95.81176470588235,90.51975308641977,0
635,95.81176470588235,90.51975308641977,0
636,96.17411764705882,90.51975308641977,0
637,95.81176470588235,90.51975308641977,0
638,95.81176470588235,90.51975308641977,0
639,95.81176470588235,90.51975308641977,0
640,95.81176470588235,90.51975308641977,0
641,95.81176470588235,90.51975308641977,0
642,95.81176470588235,90.51975308641977,0
643,95.81176470588235,90.51975308641977,0
644,95.81176470588235,90.51975308641977,0
645,95.81176470588235,90.51975308641977,0
646,95.81176470588235,90.51975308641977,0
647,95.81176470588235,90.51975308641977,0
648,96.13835294117648,90.51975308641977,0
649,95.81176470588235,90.51975308641977,0
650,95.81176470588235,90.51975308641977,0
651,95.81176470588235,90.51975308641977,0
652,96.47058823529412,90.79135802469138,0
653,95.81176470588235,90.79135802469138,0
654,95.81176470588235,89.82839506172839,0
655,95.81176470588235,90.26049382716049,0
656,95.81176470588235,89.82839506172839,0
657,96.32941176470588,90.29012345679011,0
658,96.32941176470588,90.29012345679011,0
659,96.8,90.29012345679011,0
660,96.32941176470588,90.29012345679011,0
661,96.32941176470588,90.29012345679011,0
662,96.32941176470588,90.29012345679011,0
663,95.81176470588235,89.82839506172839,0
664,95.81176470588235,89.82839506172839,0
665,95.81176470588235,89.82839506172839,0
666,96.23529411764706,89.82839506172839,0
667,95.81176470588235,89.82839506172839,0
668,96.4235294117647,89.82839506172839,0
669,95.81176470588235,89.82839506172839,0
670,95.81176470588235,89.88395061728394,0
671,95.81176470588235,89.82839506172839,0
672,95.81176470588235,89.82839506172839,0
673,95.81176470588235,89.82839506172839,0
674,95.81176470588235,89.82839506172839,0
675,96.8,89.82839506172839,0
676,95.81176470588235,89.82839506172839,0
677,96.61176470588235,90.8037037037037,0
678,95.81176470588235,90.8037037037037,0
679,95.81176470588235,89.82839506172839,0
680,95.81176470588235,89.82839506172839,0
681,95.81176470588235,89.82839506172839,0
682,95.81176470588235,89.82839506172839,0
683,95.81176470588235,89.82839506172839,0
684,95.85317647058824,89.82839506172839,0
685,95.81176470588235,89.82839506172839,0
686,95.81176470588235,89.82839506172839,0
687,95.81176470588235,89.82839506172839,0
688,95.81176470588235,89.82839506172839,0
689,95.81176470588235,89.82839506172839,0
690,95.81176470588235,89.82839506172839,0
691,95.81176470588235,89.82839506172839,0
692,96.18823529411765,89.82839506172839,0
693,95.81176470588235,89.82839506172839,0
694,95.81176470588235,89.82839506172839,0
695,95.81176470588235,89.82839506172839,0
696,95.81176470588235,89.82839506172839,0
697,95.81176470588235,89.82839506172839,0
698,95.81176470588235,89.82839506172839,0
699,95.81176470588235,89.82839506172839,0
700,95.81176470588235,89.82839506172839,0
