"gameID","platformID","seasonID","Winner","ban1","ban2","ban3","ban4","ban5","ban6","ban7","ban8","ban9","ban10"
4807797565,"KR",13,1,11,112,63,53,106,245,89,360,11,82
4805954554,"KR",13,1,105,63,17,360,64,11,89,64,39,360
4805953547,"KR",13,1,360,11,238,421,89,141,360,555,3,104
4805804791,"KR",13,0,53,7,122,360,84,157,84,245,11,58
4805742659,"KR",13,0,99,202,32,58,35,33,7,57,360,517
4805458670,"KR",13,1,32,84,89,25,67,67,-1,51,157,360
4805533577,"KR",13,0,54,120,238,32,84,360,89,54,157,64
4805352776,"KR",13,0,122,64,157,360,80,32,67,54,360,35
4805258556,"KR",13,1,157,80,32,51,58,57,32,105,104,58
4802203406,"KR",13,0,157,33,11,147,360,53,122,142,157,360
4802201615,"KR",13,1,-1,122,51,517,360,20,360,98,25,157
4801576852,"KR",13,0,25,-1,516,101,777,101,875,157,11,35
4800176217,"KR",13,1,360,11,57,84,58,84,360,54,83,106
4800146253,"KR",13,0,58,105,157,236,64,7,89,33,360,82
4800145467,"KR",13,1,39,497,238,24,7,58,17,54,777,202
4800154442,"KR",13,0,202,104,7,122,157,121,39,53,101,238
4800095104,"KR",13,1,25,238,51,154,157,58,202,3,157,122
4800152766,"KR",13,0,53,105,54,111,64,147,67,17,105,63
4797797321,"KR",13,0,3,84,202,245,25,89,32,517,50,54
4797854439,"KR",13,1,360,67,238,236,203,67,25,122,3,104
4797822137,"KR",13,0,89,54,111,104,105,157,51,32,67,360
4797777415,"KR",13,0,121,157,99,122,360,157,50,238,202,7
4797744229,"KR",13,1,56,89,55,360,777,53,101,238,64,122
4797659404,"KR",13,1,11,876,141,236,25,80,7,32,164,105
4793480484,"KR",13,0,11,89,98,202,17,238,157,104,11,81
4793338487,"KR",13,1,122,11,25,89,141,38,89,202,360,122
4793305394,"KR",13,0,32,67,11,122,54,157,84,17,28,50
4791764722,"KR",13,0,245,122,51,516,53,7,67,8,53,56
4791761967,"KR",13,0,82,141,105,121,238,360,777,121,58,53
4788303727,"KR",13,0,236,157,28,53,54,53,360,245,84,58
4788371973,"KR",13,1,360,111,67,25,76,54,51,350,157,142
4788302117,"KR",13,1,86,98,25,777,141,-1,-1,54,236,22
4788320968,"KR",13,0,875,238,777,67,51,33,25,76,32,141
4788229374,"KR",13,0,245,236,35,53,17,25,17,104,238,360
4788207999,"KR",13,1,202,157,412,360,17,777,89,45,77,67
4779626520,"KR",13,0,238,412,105,16,518,80,64,7,23,84
4779675363,"KR",13,0,53,58,517,3,104,33,777,2,555,67
4779574918,"KR",13,0,147,84,157,81,238,58,12,84,104,18
4778445490,"KR",13,0,157,22,360,30,82,25,104,516,157,67
4777760627,"KR",13,1,238,67,84,555,58,25,67,122,84,17
4777670000,"KR",13,1,17,80,89,67,157,-1,53,103,104,114
4777599083,"KR",13,0,22,122,86,38,238,122,360,114,777,157
4777657353,"KR",13,0,-1,22,-1,777,28,238,33,84,245,57
4763156767,"KR",13,1,203,50,61,62,22,89,111,122,104,25
4761242802,"KR",13,1,84,147,72,157,360,89,58,-1,102,360
4761079256,"KR",13,0,122,111,80,105,64,105,53,67,-1,111
4742604241,"KR",13,1,245,777,238,89,164,517,236,85,91,235
4734531967,"KR",13,1,117,236,33,53,238,11,39,111,420,157
4733860708,"KR",13,0,22,141,122,58,25,236,517,360,53,11
4733762767,"KR",13,1,58,57,122,25,-1,157,104,517,114,99
4733474551,"KR",13,1,58,122,89,104,360,58,350,238,64,80
4733162900,"KR",13,1,53,91,777,33,58,51,122,7,53,28
4733067550,"KR",13,0,236,238,360,157,83,238,360,28,154,53
4733110595,"KR",13,0,777,35,114,111,39,57,360,58,777,350
4732967509,"KR",13,1,58,141,360,122,25,7,122,202,64,80
4733001571,"KR",13,0,202,64,99,60,58,122,58,25,53,82
4732897119,"KR",13,1,86,350,157,875,25,360,84,20,111,122
4732952585,"KR",13,1,-1,122,89,64,56,53,104,89,238,-1
4727908216,"KR",13,0,33,58,875,7,80,122,360,21,54,245
4786297952,"KR",13,0,141,84,157,39,80,76,111,360,236,35
4769451749,"KR",13,1,111,11,30,89,104,69,51,236,360,58
4737248524,"KR",13,0,203,164,876,360,25,105,60,157,360,53
4590020432,"KR",13,1,122,421,157,245,105,78,91,86,154,202
4048318011,"KR",13,0,89,64,84,82,111,111,39,555,8,53
4045550697,"KR",13,1,555,51,245,122,105,84,523,53,64,82
3700293186,"KR",13,1,7,104,266,81,99,25,28,157,238,-1
3677175854,"KR",13,0,67,412,517,86,266,64,412,25,238,75
3665828401,"KR",13,0,7,157,412,122,266,58,59,33,81,238
4640976037,"KR",13,1,39,8,89,245,64,777,60,238,51,122
4272461217,"KR",13,0,105,154,555,122,62,154,89,53,60,58
4248813053,"KR",13,1,157,555,235,53,245,60,235,39,-1,17
4227396320,"KR",13,0,25,235,64,80,157,235,21,24,105,517
4217367720,"KR",13,1,122,555,154,235,157,107,126,245,350,421
4747170075,"KR",13,0,80,876,360,133,91,122,80,104,76,777
4743214085,"KR",13,1,30,117,80,360,7,164,122,84,360,876
4737934777,"KR",13,1,80,25,58,30,35,412,360,55,7,876
4724548532,"KR",13,0,517,76,81,236,122,104,80,238,76,360
4833341839,"KR",13,1,122,360,64,-1,7,-1,141,360,114,104
4821220993,"KR",13,1,64,350,99,11,238,7,555,82,121,-1
4805328036,"KR",13,1,53,517,360,105,58,236,64,238,157,53
4793322058,"KR",13,0,20,25,238,875,360,81,67,147,517,121
4742556670,"KR",13,0,238,143,876,360,122,360,51,11,28,91
