"gameID","platformID","seasonID","Winner","C1","C1S1","C1S2","C2","C2S1","C2S2","C3","C3S1","C3S2","C4","C4S1","C4S2","C5","C5S1","C5S2","C6","C6S1","C6S2","C7","C7S1","C7S2","C8","C8S1","C8S2","C9","C9S1","C9S2","C10","C10S1","C10S2"
2307795168,"EUN1",13,0,31,14,4,21,4,7,38,12,4,267,3,4,23,4,11,98,12,4,57,3,4,91,14,4,22,7,4,5,11,4
2307800001,"EUN1",13,1,51,7,4,5,11,4,101,4,14,89,4,14,39,4,12,121,11,4,517,4,12,516,12,4,432,14,4,67,4,12
2307901664,"EUN1",13,1,81,7,4,5,11,4,105,4,14,92,4,12,53,14,4,84,4,14,236,4,7,412,14,4,54,4,11,48,12,4
2307918200,"EUN1",13,1,13,1,4,67,4,7,8,4,12,56,11,4,44,3,4,53,4,14,81,7,4,5,11,4,45,14,4,98,12,4
2309343730,"EUN1",13,0,35,11,14,105,14,4,236,4,7,555,4,14,82,4,14,103,14,4,89,14,4,21,4,7,10,12,4,121,11,4
2196939342,"EUN1",13,1,103,14,4,29,7,4,254,11,4,117,14,4,75,12,4,111,14,4,85,4,14,157,4,14,64,11,4,202,7,4
2310495203,"EUN1",13,1,110,7,4,64,4,11,13,4,12,117,14,4,45,4,12,267,4,3,240,4,14,498,4,7,157,4,1,107,11,4
2310525068,"EUN1",13,0,157,14,4,55,4,14,64,11,4,117,14,4,202,21,4,105,4,14,22,4,7,254,4,11,99,3,4,114,4,14
2310530480,"EUN1",13,0,22,7,4,80,4,12,11,4,11,246,14,4,412,14,4,238,14,4,154,4,11,235,14,4,77,4,14,236,4,7
2311540809,"EUN1",13,0,17,4,14,54,14,4,22,4,7,18,3,4,24,4,11,15,4,7,412,14,4,80,14,4,20,11,4,134,4,12
2311575866,"EUN1",13,0,67,12,4,81,4,12,105,12,4,53,14,4,254,4,11,90,12,4,267,14,4,29,7,4,75,12,4,20,11,4
2311580879,"EUN1",13,0,64,4,11,555,4,14,24,12,4,92,4,14,21,7,4,157,4,7,111,4,3,54,12,4,20,11,4,245,4,14
2312141718,"EUN1",13,0,64,4,11,145,4,7,8,12,4,63,4,14,90,12,4,13,12,4,20,11,4,222,7,4,35,14,4,103,4,14
2312190992,"EUN1",13,1,80,14,4,20,11,4,498,4,7,63,14,4,136,4,14,89,4,3,134,4,7,246,14,4,8,4,12,203,4,11
2312239016,"EUN1",13,0,50,4,14,134,21,4,222,4,7,13,12,4,20,11,4,24,4,12,111,4,14,30,4,11,7,4,14,18,4,7
2312254594,"EUN1",13,0,75,12,4,28,11,4,18,7,4,111,14,4,56,14,4,246,14,4,110,4,7,13,12,4,106,11,4,98,4,14
2312263108,"EUN1",13,0,142,4,14,89,4,14,75,12,4,20,11,4,21,7,4,64,4,11,41,4,12,202,7,4,53,4,14,45,4,12
2312769180,"EUN1",13,0,254,4,11,31,12,4,29,4,7,3,14,4,26,14,4,45,7,4,268,4,12,11,14,11,6,12,4,18,4,7
2312775847,"EUN1",13,1,56,11,4,92,14,4,89,14,4,222,4,7,238,4,14,63,4,3,51,7,4,54,4,11,55,14,4,122,4,6
2312832820,"EUN1",13,1,89,14,4,266,12,4,5,4,11,61,4,3,119,7,4,121,4,11,18,4,14,236,4,7,16,4,14,24,12,4
2312844273,"EUN1",13,0,245,4,11,86,12,4,16,21,4,51,7,4,112,4,14,54,14,4,1,14,4,24,4,12,11,4,11,21,7,4
2312882443,"EUN1",13,1,412,14,4,222,4,7,54,11,4,266,4,12,90,4,12,111,14,4,105,4,11,145,4,7,61,1,4,157,4,12
2312911159,"EUN1",13,1,5,11,4,36,4,12,143,4,14,39,4,12,268,21,4,157,4,14,23,4,14,201,3,4,105,14,4,245,11,4
2312952013,"EUN1",13,0,35,14,11,36,4,12,236,4,7,18,4,14,235,4,14,202,7,4,142,14,4,111,4,3,39,4,12,5,11,4
2313141454,"EUN1",13,0,25,14,4,51,7,4,5,11,4,86,12,4,517,14,4,34,14,4,84,4,12,202,4,7,53,4,14,33,4,11
2313316003,"EUN1",13,1,90,4,12,25,4,14,266,14,4,81,7,4,5,11,4,13,4,12,121,4,11,412,4,14,39,4,14,119,4,7
2313380998,"EUN1",13,1,10,4,12,81,7,4,5,11,4,89,4,14,45,21,4,84,14,4,245,4,11,157,4,7,55,4,14,17,4,14
2313450580,"EUN1",13,0,42,4,14,16,4,14,29,7,4,104,4,11,84,12,4,50,4,14,81,7,4,5,11,4,9,14,4,103,4,14
2313527910,"EUN1",13,1,79,11,4,74,4,21,202,4,7,89,14,4,86,4,12,13,4,12,412,3,4,246,4,14,81,7,4,5,11,4
2313582107,"EUN1",13,0,157,4,14,81,7,4,5,11,4,235,4,14,134,4,14,84,4,14,92,4,12,427,11,4,236,4,7,111,14,4
2313652917,"EUN1",13,1,106,14,4,67,4,7,61,21,4,245,11,4,235,4,14,7,14,4,112,12,4,254,11,4,89,14,4,110,4,7
2313688934,"EUN1",13,0,110,4,7,223,12,4,25,14,4,154,4,11,246,4,14,236,4,7,5,11,4,92,4,12,13,4,12,63,4,14
2313717776,"EUN1",13,1,15,4,7,238,4,14,154,4,11,12,4,14,157,12,4,5,11,4,81,4,7,58,4,14,246,4,14,555,4,14
2313734849,"EUN1",13,1,75,12,4,35,11,14,13,4,12,235,14,4,51,4,7,17,4,14,5,11,4,91,4,14,58,14,4,81,7,4
2313779896,"EUN1",13,1,157,14,4,35,11,14,267,4,14,122,6,4,222,4,7,145,4,7,19,4,14,11,11,4,238,4,14,117,14,4
2313828581,"EUN1",13,1,5,11,4,222,4,7,238,4,14,235,4,14,8,4,12,154,4,11,412,4,14,80,4,12,157,14,4,498,4,7
2313848009,"EUN1",13,1,5,11,4,38,12,4,43,14,4,51,4,7,157,4,12,58,4,12,22,7,4,69,14,4,11,14,11,117,4,3
2313866634,"EUN1",13,0,60,11,4,99,12,4,157,4,14,412,4,14,31,4,12,432,14,4,236,4,7,13,12,4,6,4,12,5,11,4
2313903107,"EUN1",13,0,86,4,14,141,4,11,16,4,3,51,4,7,105,14,4,82,12,4,5,11,4,21,4,7,134,4,12,111,4,14
2314012959,"EUN1",13,0,8,4,14,5,11,4,40,4,3,157,4,14,145,7,4,498,4,7,497,4,14,56,11,4,141,4,12,238,14,4
2314040892,"EUN1",13,1,11,11,4,13,12,4,98,12,4,89,14,4,119,7,4,44,3,4,22,7,4,420,12,4,245,11,4,3,4,14
2314063545,"EUN1",13,1,412,14,4,266,12,4,145,4,7,35,11,14,238,4,14,59,11,4,122,6,4,245,4,14,18,4,7,111,4,14
2314098466,"EUN1",13,0,145,4,7,60,4,11,58,4,14,412,4,14,1,4,14,120,4,11,114,4,12,55,4,14,81,4,7,89,14,4
2314114162,"EUN1",13,0,114,4,12,35,14,11,127,4,14,89,14,4,81,7,4,25,14,4,51,7,4,24,4,14,30,11,4,105,14,4
2314151765,"EUN1",13,1,22,4,7,420,4,12,89,14,4,38,4,12,427,11,4,157,4,3,142,4,14,222,4,7,32,4,11,122,4,14
2314227422,"EUN1",13,0,268,4,12,245,4,11,89,14,4,67,4,7,85,4,14,105,14,4,145,4,7,143,4,14,113,11,4,27,12,6
2314297715,"EUN1",13,0,105,12,4,143,14,4,22,4,7,421,4,11,114,4,12,101,4,21,222,4,7,86,12,4,5,4,11,25,14,4
2315828995,"EUN1",13,1,164,4,12,13,4,12,25,4,14,15,7,4,24,4,11,412,14,4,236,7,4,113,4,11,6,12,4,131,14,4
2196964494,"EUN1",13,1,106,4,11,81,4,12,497,14,4,83,4,12,238,14,4,77,11,4,136,12,4,498,4,7,518,14,4,58,12,4
2321900915,"EUN1",13,0,412,4,14,134,4,1,54,11,4,15,4,7,57,4,12,82,12,4,74,4,14,77,4,11,25,14,4,235,4,7
2325453258,"EUN1",13,1,21,4,7,201,4,3,8,4,12,13,4,12,106,4,11,2,4,11,22,7,4,17,4,14,16,4,21,555,14,4
2325891767,"EUN1",13,1,518,14,4,150,4,14,60,4,11,202,4,7,157,14,4,59,4,11,23,4,12,143,4,3,145,4,7,245,4,12
2327105861,"EUN1",13,1,68,4,12,238,4,14,35,11,14,101,4,14,51,4,7,126,7,4,157,4,14,107,4,11,498,4,7,555,14,4
2327118230,"EUN1",13,0,26,12,4,33,11,4,41,4,14,235,4,21,202,4,7,555,4,14,145,4,7,122,4,14,2,11,4,245,4,14
2327156920,"EUN1",13,0,141,11,4,235,4,21,236,4,7,57,4,12,238,4,14,6,12,6,432,14,4,202,4,7,161,4,21,64,4,11
2335818693,"EUN1",13,1,82,12,4,131,4,11,67,7,4,412,14,4,238,4,14,59,11,4,89,14,4,84,14,4,157,14,4,236,7,4
2335834782,"EUN1",13,1,60,11,4,236,4,14,86,12,4,222,4,7,53,14,4,245,14,4,67,4,7,254,11,4,412,14,4,24,4,12
2337362836,"EUN1",13,0,164,12,4,105,4,14,235,7,4,45,14,4,36,11,4,99,4,21,498,7,4,141,11,4,27,4,14,44,4,7
2337965006,"EUN1",13,0,54,14,4,254,11,4,202,7,4,90,4,14,105,4,14,157,4,14,8,4,12,36,11,4,16,21,4,498,4,7
2338090386,"EUN1",13,1,202,7,4,89,4,14,11,14,11,98,4,12,54,4,14,119,7,4,8,4,14,33,4,11,90,4,12,40,4,14
2338164398,"EUN1",13,0,202,7,4,37,4,3,114,4,12,2,11,4,131,4,14,412,4,14,21,4,7,98,12,4,3,12,4,121,11,4
2338420266,"EUN1",13,0,202,7,4,98,4,12,7,4,14,64,4,11,53,4,14,107,11,4,51,7,4,43,4,14,105,4,14,86,12,4
2341692940,"EUN1",13,1,119,7,4,45,21,4,412,3,4,19,11,4,82,4,14,18,4,21,98,4,14,24,11,4,555,4,14,235,4,7
2341706835,"EUN1",13,0,64,11,4,25,4,3,90,12,4,222,7,4,245,4,14,555,4,14,75,4,12,21,7,4,136,21,4,107,11,4
2341761528,"EUN1",13,0,202,4,7,7,14,4,64,4,14,238,4,14,19,4,11,63,14,4,56,11,4,31,12,4,523,7,4,101,21,4
2342233551,"EUN1",13,0,238,4,14,82,4,12,32,4,14,51,7,4,121,4,11,72,4,12,8,4,14,101,4,21,145,4,7,2,11,4
2342371119,"EUN1",13,1,157,4,14,154,11,4,13,4,12,119,4,7,267,4,14,16,4,14,145,4,7,236,4,14,8,4,12,35,11,14
2342995422,"EUN1",13,0,235,7,4,101,21,4,89,4,21,240,12,4,121,4,11,45,14,4,67,7,4,141,4,11,122,4,12,117,4,14
2343048380,"EUN1",13,0,48,4,11,157,4,3,81,4,7,45,4,14,23,4,14,412,4,14,72,12,4,523,7,4,63,21,4,245,4,11
2343055066,"EUN1",13,0,32,11,4,131,14,4,516,12,4,119,4,7,412,4,3,19,11,4,111,14,4,145,7,4,61,21,4,114,4,12
2343100140,"EUN1",13,1,498,7,4,90,21,4,412,14,4,121,4,11,45,4,12,17,4,14,64,11,4,523,4,7,30,4,12,89,4,14
2343105895,"EUN1",13,0,6,12,4,110,7,4,38,4,12,53,4,14,64,11,4,143,4,14,22,7,4,45,21,4,23,14,12,121,11,4
2343124966,"EUN1",13,0,555,7,4,5,11,4,41,4,12,202,4,7,157,4,14,64,4,11,119,7,4,412,4,3,99,4,14,17,11,4
2353261957,"EUN1",13,1,37,14,4,119,7,4,19,11,4,245,14,4,98,4,12,18,7,4,267,4,14,84,14,4,75,12,4,56,11,4
2353287309,"EUN1",13,1,161,4,21,8,14,4,121,4,11,498,4,7,267,4,14,27,14,4,235,4,14,64,11,4,202,7,4,99,4,21
2353313804,"EUN1",13,0,6,12,4,202,7,4,2,11,4,105,4,14,63,4,14,91,4,14,254,11,4,114,14,4,15,4,7,43,4,14
2353359657,"EUN1",13,1,201,14,4,35,14,11,246,4,14,54,4,12,145,4,7,74,4,12,105,4,14,82,12,4,412,14,4,64,4,11
2353763094,"EUN1",13,1,161,14,4,39,14,4,523,7,4,2,11,4,122,14,4,18,7,4,54,11,4,36,12,4,134,21,4,143,4,14
2353810489,"EUN1",13,1,161,14,4,39,14,4,64,4,11,498,7,4,85,12,4,10,4,12,517,4,11,16,4,3,63,4,14,21,7,4
2353845367,"EUN1",13,1,56,4,11,99,14,4,103,14,4,67,7,4,75,4,12,35,14,11,420,12,4,51,4,7,517,4,14,50,4,14
2358634561,"EUN1",13,1,23,4,14,518,4,14,60,4,11,21,21,4,89,4,3,99,12,4,202,7,4,64,11,4,75,4,12,201,4,14
2358721591,"EUN1",13,1,57,4,12,21,7,4,154,4,11,89,14,4,131,14,4,58,12,4,11,4,11,99,12,4,202,7,4,497,14,4
2358790644,"EUN1",13,1,23,4,12,24,4,11,99,21,4,106,14,4,236,4,7,56,4,11,17,4,14,16,3,4,202,4,7,58,4,12
2359264875,"EUN1",13,1,38,4,12,875,4,12,64,4,11,51,7,4,412,14,4,497,14,4,202,7,4,36,6,12,103,4,14,254,11,4
2359333720,"EUN1",13,1,120,6,11,38,14,4,98,14,4,202,7,4,114,4,12,497,4,3,498,4,7,517,11,4,82,12,4,157,14,4
2359360368,"EUN1",13,0,103,4,14,17,4,12,50,14,4,202,7,4,62,11,4,45,21,4,111,4,14,82,12,4,77,4,11,51,7,4
2359579029,"EUN1",13,1,245,4,11,55,14,4,516,4,12,412,14,4,22,7,4,131,4,14,267,4,3,81,7,4,39,4,12,54,11,4
2359601786,"EUN1",13,1,21,4,7,121,4,11,99,21,4,106,14,4,240,12,4,8,14,4,24,4,12,19,11,4,43,14,4,145,4,7
2359650086,"EUN1",13,0,555,14,4,254,11,4,12,4,14,202,4,7,24,12,4,875,4,14,64,4,11,143,14,4,84,14,4,81,7,4
2359713857,"EUN1",13,1,222,7,4,105,4,14,141,21,4,89,14,4,2,4,11,157,14,4,21,4,1,106,14,4,875,4,11,54,12,4
2359773958,"EUN1",13,0,131,14,4,19,4,11,81,4,12,412,14,4,67,4,7,157,4,14,9,4,11,51,4,7,106,14,4,875,12,4
2362178537,"EUN1",13,0,99,4,14,236,4,7,59,11,4,11,4,12,143,14,4,84,4,12,2,4,11,21,7,4,85,4,12,235,21,4
2366122712,"EUN1",13,1,107,14,4,141,4,11,164,4,12,127,12,4,202,7,4,69,4,12,89,4,14,9,4,11,236,7,4,64,4,12
2366191201,"EUN1",13,1,16,4,21,127,12,4,202,7,4,875,4,12,245,11,4,25,4,14,222,4,7,105,4,14,236,4,12,163,4,11
2366232117,"EUN1",13,1,875,4,12,103,4,1,104,11,4,21,7,4,89,14,4,127,12,4,236,7,4,117,4,14,246,4,11,39,4,12
2366269152,"EUN1",13,0,127,12,4,202,7,4,122,4,14,555,4,14,56,4,11,115,12,4,51,4,7,86,4,14,29,11,4,25,4,14
2366815513,"EUN1",13,0,11,11,6,90,4,11,235,14,4,39,14,4,58,4,14,48,4,11,81,7,4,61,4,14,131,4,14,122,4,14
2366817000,"EUN1",13,1,107,11,4,122,14,4,555,4,14,67,7,4,61,4,21,223,14,4,39,14,4,2,4,11,17,12,14,235,4,12
2366830298,"EUN1",13,0,99,14,4,235,4,12,875,11,4,122,14,4,131,14,4,145,4,7,6,4,12,11,11,4,61,4,21,44,4,3
2366839118,"EUN1",13,0,412,14,4,235,4,12,2,4,11,31,12,4,13,4,12,119,7,4,54,4,14,10,4,12,64,4,11,42,4,1
2367444389,"EUN1",13,1,99,4,21,64,11,4,75,4,12,21,4,7,103,14,4,268,1,4,157,4,12,32,4,11,201,14,4,235,4,12
2373744061,"EUN1",13,1,2,4,11,7,4,14,122,6,4,235,4,14,81,4,7,498,7,4,127,4,14,32,4,11,82,12,4,101,14,4
2373789208,"EUN1",13,1,107,4,12,245,11,4,101,14,4,238,4,14,15,4,7,16,4,21,24,4,11,89,3,4,157,4,14,222,4,7
2381626634,"EUN1",13,1,13,4,12,875,4,12,2,4,11,235,4,7,143,14,4,8,14,4,83,12,4,110,7,4,89,14,4,59,11,4
2382241595,"EUN1",13,1,498,7,4,55,12,4,92,4,14,99,14,4,64,11,4,245,14,4,5,4,11,29,4,7,412,4,14,133,4,14
2384457882,"EUN1",13,0,8,4,14,161,14,4,245,4,11,58,4,6,67,4,7,236,7,4,267,14,4,154,11,4,516,4,12,157,14,4
2384546963,"EUN1",13,1,18,4,7,154,4,11,8,4,14,4,4,12,161,21,4,81,4,7,37,4,14,245,4,12,98,4,12,64,4,11
2385571442,"EUN1",13,1,23,6,4,24,4,11,523,4,7,38,12,4,106,14,4,236,14,4,222,4,7,19,11,4,497,4,14,31,4,12
2385576384,"EUN1",13,0,111,4,14,157,4,7,122,4,14,60,11,4,3,12,4,245,11,4,82,14,4,38,12,4,101,14,4,145,4,7
2387796899,"EUN1",13,0,429,4,7,16,4,3,875,4,12,91,4,14,120,11,4,245,4,12,202,7,4,141,12,4,64,11,4,101,14,4
2388249410,"EUN1",13,1,45,4,14,86,12,4,33,11,4,21,7,4,111,3,4,64,11,4,202,7,4,75,4,12,25,4,14,112,7,4
2388272651,"EUN1",13,1,33,4,11,517,4,14,22,7,4,63,14,4,23,4,14,516,4,12,51,4,7,55,4,14,11,11,4,101,14,4
2388287643,"EUN1",13,1,25,14,4,21,7,4,64,11,4,78,12,4,90,4,12,8,4,14,86,4,12,202,4,7,54,4,14,203,4,11
2388315867,"EUN1",13,1,64,11,4,101,14,4,7,4,14,516,12,4,22,4,7,92,14,4,429,4,7,238,4,14,9,3,4,245,4,11
2388334841,"EUN1",13,1,202,4,7,134,14,4,14,4,12,5,11,4,101,14,4,79,4,11,6,12,4,517,14,4,432,14,4,18,7,4
2389249546,"EUN1",13,1,23,14,4,80,11,4,8,4,14,202,7,4,432,14,4,107,4,11,89,4,14,110,4,7,516,4,12,134,12,4
2366930546,"EUN1",13,1,59,4,11,133,4,14,63,4,14,202,4,7,48,4,12,115,4,12,64,4,11,53,4,14,8,4,12,99,4,21
2314024833,"EUN1",13,1,80,12,4,245,11,4,202,4,7,99,14,4,45,14,4,133,14,4,235,4,14,22,1,4,7,4,14,154,11,4
2338129290,"EUN1",13,1,40,4,14,202,7,4,23,4,14,1,4,14,107,4,11,75,4,12,13,4,12,24,4,11,145,7,4,89,4,14
2353867513,"EUN1",13,1,75,4,12,19,4,11,25,4,14,222,7,4,38,12,4,64,4,11,161,14,4,91,14,4,27,6,14,51,4,7
2389254222,"EUN1",13,0,51,4,7,111,4,12,80,11,4,127,4,14,37,4,14,19,11,4,517,4,14,39,12,4,202,4,7,412,4,14
2389359175,"EUN1",13,1,90,4,12,64,11,4,8,4,12,201,4,14,429,4,7,21,7,4,23,14,4,80,11,4,69,4,12,111,14,4
2389901666,"EUN1",13,1,8,4,14,50,4,14,67,4,7,24,12,4,245,4,11,7,14,4,106,12,4,53,4,14,222,7,4,64,11,4
2390195664,"EUN1",13,1,8,14,4,29,21,4,40,3,4,120,6,11,78,12,4,13,4,12,516,4,12,21,4,7,121,11,4,89,4,14
2390221985,"EUN1",13,0,238,4,14,154,4,11,117,4,14,222,7,4,69,4,12,64,4,11,8,4,12,143,14,4,58,4,14,18,4,7
2390287850,"EUN1",13,1,20,4,11,8,4,14,119,4,7,236,4,12,412,4,14,134,4,14,24,4,12,21,4,7,40,3,4,5,4,11
2390613889,"EUN1",13,0,51,7,4,99,3,4,875,4,12,254,4,11,8,4,14,7,4,14,92,4,12,121,11,4,202,4,7,26,4,21
2393161008,"EUN1",13,0,67,4,7,201,3,4,11,11,4,74,4,14,10,12,4,51,7,4,8,12,4,122,4,6,37,4,14,24,4,11
2393520218,"EUN1",13,1,236,7,4,111,14,4,875,4,12,7,14,4,154,11,4,246,4,14,89,3,4,60,4,11,81,7,4,16,4,12
2393526508,"EUN1",13,1,254,4,11,67,4,7,201,3,4,517,4,14,114,14,4,64,4,11,122,4,12,54,4,14,89,4,14,222,4,7
2393573611,"EUN1",13,1,45,4,21,157,4,14,875,4,11,98,12,4,555,14,4,145,4,7,111,3,4,266,12,4,2,4,11,8,14,4
2393748784,"EUN1",13,1,45,4,12,516,12,4,202,4,7,89,4,14,120,11,6,131,11,4,875,4,12,245,4,14,51,4,7,117,4,3
2398188030,"EUN1",13,0,235,7,4,99,4,12,154,4,11,157,4,14,86,4,14,202,7,4,432,4,14,45,4,12,421,4,11,114,4,12
2398860523,"EUN1",13,1,117,4,14,11,4,11,103,4,14,67,7,4,10,12,4,2,4,11,16,3,4,55,14,4,235,7,4,122,4,6
2398877547,"EUN1",13,1,141,11,4,31,14,4,143,4,14,10,12,4,202,4,7,18,7,4,516,12,4,117,4,14,268,4,21,60,4,11
2398912979,"EUN1",13,1,412,14,4,10,12,4,523,4,7,136,4,6,421,4,11,21,4,7,82,12,4,157,14,4,11,14,11,432,14,4
2398935664,"EUN1",13,1,58,4,14,51,4,7,60,11,4,10,12,4,26,4,14,145,4,7,350,3,14,104,4,11,157,4,14,122,4,6
2398980113,"EUN1",13,0,56,4,11,63,4,14,39,4,14,115,4,12,67,4,7,10,12,4,238,14,4,235,3,4,21,4,7,5,11,4
2399549960,"EUN1",13,1,350,14,7,22,4,7,86,4,14,107,11,4,105,4,14,202,4,21,99,4,14,17,4,12,11,11,4,21,7,4
2399561209,"EUN1",13,1,43,4,12,222,4,7,245,11,4,26,3,4,517,4,14,58,4,14,106,4,11,103,14,4,21,7,4,99,4,3
2399813237,"EUN1",13,0,267,3,4,235,12,4,59,4,12,154,11,4,23,4,14,202,7,4,40,4,14,82,4,14,266,4,12,2,4,11
2399850059,"EUN1",13,0,40,14,4,34,14,4,67,7,4,141,11,4,10,12,4,83,4,12,25,14,4,51,4,7,236,4,14,59,4,11
2399873230,"EUN1",13,1,154,11,4,54,4,14,67,4,7,131,4,14,432,4,14,53,4,14,59,4,11,134,4,14,145,4,7,10,12,4
2399877481,"EUN1",13,1,56,4,11,53,4,14,15,4,7,43,21,4,17,4,14,267,4,14,145,7,4,121,11,4,10,12,4,8,6,4
2400091749,"EUN1",13,1,154,4,11,157,4,14,875,12,4,81,7,4,161,14,4,11,4,11,235,7,4,412,4,14,142,4,14,10,12,4
2400634441,"EUN1",13,1,104,4,11,517,4,14,89,4,14,81,4,7,10,12,4,154,11,4,157,4,14,86,12,4,134,12,4,350,3,7
2400675240,"EUN1",13,1,236,4,7,99,7,4,2,4,11,53,4,14,31,12,4,516,4,12,154,11,4,40,4,14,21,4,7,145,14,4
2400688096,"EUN1",13,0,40,4,14,21,4,7,14,4,12,8,12,4,421,11,4,10,12,4,53,4,14,145,4,7,122,4,6,120,14,11
2400721161,"EUN1",13,1,82,4,12,157,4,14,350,7,3,79,4,11,235,4,21,111,14,4,2,4,12,121,4,11,236,4,7,145,14,4
2400911797,"EUN1",13,1,63,3,4,23,14,4,202,7,4,7,14,4,141,11,4,236,4,14,131,4,12,67,4,7,64,4,11,117,4,14
2400918457,"EUN1",13,1,111,4,14,67,4,7,11,4,11,103,14,4,82,14,4,99,4,21,107,11,4,236,4,7,23,14,4,101,14,4
2401431078,"EUN1",13,1,350,3,7,24,4,12,7,4,14,154,11,4,202,7,4,64,4,11,235,3,4,112,4,12,57,12,4,79,14,4
2401497865,"EUN1",13,1,202,7,4,517,14,4,24,11,4,27,6,12,497,14,4,516,4,12,61,4,12,235,3,4,498,7,4,59,11,4
2401534263,"EUN1",13,0,64,4,11,145,14,4,106,14,4,18,4,7,89,14,4,85,14,4,142,4,14,154,4,11,117,4,7,96,4,21
2401558965,"EUN1",13,1,2,11,4,134,14,4,86,14,4,21,7,4,412,14,4,40,3,4,266,4,12,875,4,11,523,7,4,8,4,14
2413524771,"EUN1",13,0,23,14,4,236,7,4,555,4,14,875,4,11,420,12,4,202,4,7,64,4,11,99,4,21,114,4,12,267,3,4
2413611893,"EUN1",13,0,202,7,4,67,4,7,45,12,4,12,14,4,11,4,11,105,4,14,141,11,4,81,7,4,350,14,7,85,4,12
2413628702,"EUN1",13,1,133,14,4,157,4,14,254,4,11,50,4,14,51,4,7,23,14,4,202,7,4,25,4,14,99,4,21,31,11,6
2198471700,"EUN1",13,1,39,12,4,120,6,11,18,4,7,105,4,1,497,3,4,145,4,7,127,12,4,58,4,14,16,21,4,56,11,4
2221126664,"EUN1",13,1,238,4,14,267,4,3,107,11,4,202,4,7,154,12,4,23,12,4,13,4,12,236,7,4,111,4,14,32,11,4
2289690315,"EUN1",13,1,8,4,14,202,7,4,92,12,4,16,21,4,120,11,6,50,14,4,145,4,7,122,4,14,107,4,11,84,4,14
2289735458,"EUN1",13,0,157,4,14,142,21,4,60,11,4,497,4,7,498,4,21,75,12,4,202,7,4,201,4,14,246,11,4,131,4,14
2290498512,"EUN1",13,0,106,4,11,267,14,4,157,14,4,75,12,4,202,7,4,246,4,14,98,4,12,28,11,4,53,14,4,222,4,7
2290528533,"EUN1",13,0,75,12,4,202,7,4,30,4,12,53,4,14,254,4,11,10,12,4,80,11,4,82,12,4,236,4,7,412,4,14
2418913106,"EUN1",13,1,60,11,4,238,4,14,875,12,4,89,14,4,119,7,4,133,4,14,157,7,4,555,14,4,45,4,12,154,11,4
2418926967,"EUN1",13,1,420,12,4,350,7,14,21,4,7,84,4,14,5,11,4,64,11,4,122,12,4,55,4,14,143,4,14,81,4,7
2290544251,"EUN1",13,0,112,21,4,114,14,4,20,11,4,429,4,7,412,14,4,75,12,4,121,11,4,12,4,14,101,4,21,157,14,4
2290563924,"EUN1",13,0,80,4,12,28,4,11,50,4,14,104,7,4,86,12,4,67,4,7,75,12,4,35,14,11,89,4,14,38,4,12
2421047008,"EUN1",13,0,55,4,21,113,4,11,21,4,7,161,14,4,54,4,12,89,14,4,222,4,7,157,14,4,245,11,4,23,4,14
2421133870,"EUN1",13,1,238,4,14,17,4,14,104,4,11,21,4,7,143,14,4,145,4,7,412,4,14,86,4,12,11,4,11,99,21,4
2421201362,"EUN1",13,0,24,4,11,3,4,12,29,4,7,122,4,12,25,4,14,202,4,7,99,14,4,38,4,14,121,11,4,114,14,4
2310481205,"EUN1",13,0,114,4,12,202,4,7,99,4,14,91,4,14,56,11,4,107,4,11,63,4,21,117,14,4,122,12,4,29,7,4
2421279556,"EUN1",13,1,51,4,7,53,4,14,19,11,4,58,12,4,99,4,14,157,4,14,517,11,4,114,4,12,202,4,7,161,14,4
2318674236,"EUN1",13,0,101,14,4,114,4,12,8,6,1,245,4,11,110,4,7,51,4,7,81,4,14,246,4,14,20,4,11,82,4,12
2418187203,"EUN1",13,0,32,11,4,145,4,12,143,4,14,238,4,14,23,4,14,33,11,4,267,14,4,24,12,4,7,4,14,236,4,7
2425196745,"EUN1",13,0,245,4,11,69,12,4,58,12,14,145,4,7,111,14,4,51,7,4,54,4,12,53,4,14,36,4,11,103,12,4
2427523005,"EUN1",13,0,517,4,14,21,7,4,89,14,4,122,4,6,2,4,11,157,4,14,64,4,11,75,12,4,81,4,7,235,14,4
2427538134,"EUN1",13,1,236,4,7,8,12,4,16,14,4,875,4,12,11,11,4,126,12,4,145,4,7,412,14,4,141,11,4,238,14,4
2428080277,"EUN1",13,1,412,14,4,131,14,4,35,14,11,75,12,4,202,4,7,238,4,14,245,4,11,51,4,7,89,4,14,17,4,14
2428509291,"EUN1",13,0,8,4,12,254,4,11,45,4,12,67,4,7,53,3,4,113,4,11,517,4,12,350,14,7,523,4,3,245,4,14
2428523057,"EUN1",13,0,35,14,11,8,4,14,78,4,12,432,4,14,110,4,7,516,4,12,2,4,11,67,4,7,157,14,4,12,14,4
2431162264,"EUN1",13,0,77,4,11,22,7,4,111,14,4,24,12,4,157,14,4,86,4,14,246,4,14,72,11,4,21,7,4,25,4,14
2418193571,"EUN1",13,1,25,4,14,90,4,12,141,11,4,24,4,12,51,7,4,32,11,4,43,14,4,92,12,4,9,14,4,236,7,4
2435052892,"EUN1",13,1,67,4,7,45,4,21,412,3,4,80,4,12,11,4,11,55,4,14,78,12,4,113,11,4,202,7,4,235,4,7
